"Node Id","Route No","Chainage Seq","Route Link No","Chainage"
"39,856","156481","2","156481801","414"
"39,857","5769","1","57698001","1045"
"39,857","162906","2","162906801","2473"
"39,858","106106","1","106106801","144"
"39,858","206022","2","206022801","0"
"39,858","230192","3","230192801","799"
"39,859","5453","1","54538001","234"
"39,859","101091","2","101091801","249"
"39,860","5442","1","54428001","705"
"39,860","121217","2","121217801","377"
"39,861","5442","1","54428001","1741"
"39,861","215010","2","215010801","0"
"39,861","216088","3","216088801","0"
"39,862","5444","1","54448002","1428"
"39,862","261227","2","261227801","636"
"39,864","135894","1","135894801","312"
"39,864","206022","2","206022801","704"
"39,865","141236","1","141236801","431"
"39,865","206022","2","206022801","813"
"39,866","5453","1","54538001","764"
"39,866","135912","2","135912801","0"
"39,866","217976","3","217976801","299"
"39,867","5444","1","54448003","771"
"39,867","126293","2","126293801","108"
"39,868","112844","1","112844801","1494"
"39,868","159134","2","159134801","0"
"39,870","112844","1","112844801","1758"
"39,870","157518","2","157518801","0"
"39,871","112844","1","112844801","1227"
"39,871","127271","2","127271801","494"
"39,872","112844","1","112844801","1436"
"39,872","265664","2","265664801","506"
"39,873","158514","1","158514801","222"
"39,873","206022","2","206022801","1138"
"39,874","2500","1","25001102","18266"
"39,874","2500","2","25001302","18412"
"39,874","169643","3","169643801","528"
"39,874","192733","4","192733801","0"
"39,875","5453","1","54538001","1362"
"39,875","169643","2","169643801","0"
"39,876","5453","1","54538001","1162"
"39,876","158643","2","158643801","0"
"39,876","219471","3","219471801","300"
"39,879","174898","1","174898801","953"
"39,879","206022","2","206022801","1464"
"39,880","185697","1","185697801","2231"
"39,880","192733","2","192733801","199"
"39,881","154383","1","154383801","0"
"39,881","185697","2","185697801","2379"
"39,881","193974","3","193974801","189"
"39,882","102509","1","102509801","0"
"39,882","120016","2","120016801","579"
"39,882","185697","3","185697801","2023"
"39,883","102509","1","102509801","99"
"39,883","193081","2","193081801","326"
"39,884","5453","1","54538001","1562"
"39,884","5454","2","54548001","3367"
"39,884","185697","3","185697801","1704"
"39,886","5137","1","51378001","728"
"39,886","180418","2","180418801","0"
"39,887","5137","1","51378001","293"
"39,887","124395","2","124395801","0"
"39,888","5454","1","54548001","3067"
"39,888","160837","2","160837801","259"
"39,888","203859","3","203859801","0"
"39,889","5454","1","54548001","2663"
"39,889","224811","2","224811801","0"
"39,890","5454","1","54548001","2460"
"39,890","195067","2","195067801","124"
"39,891","5833","1","58338001","9301"
"39,891","118599","2","118599801","755"
"39,892","5451","1","54518001","3090"
"39,892","5833","2","58338001","7634"
"39,892","160719","3","160719801","0"
"39,893","5451","1","54518001","1849"
"39,893","218308","2","218308801","897"
"39,894","5451","1","54518001","1252"
"39,894","5452","2","54528001","0"
"39,894","125481","3","125481801","109"
"39,895","5452","1","54528001","97"
"39,895","143430","2","143430801","0"
"39,896","105107","1","105107801","1605"
"39,897","5451","1","54518001","969"
"39,897","204794","2","204794801","678"
"39,897","268819","3","268819801","0"
"39,898","5451","1","54518001","1068"
"39,898","155741","2","155741801","0"
"39,899","5451","1","54518001","417"
"39,899","113438","2","113438801","523"
"39,900","5451","1","54518001","473"
"39,900","218930","2","218930801","412"
"39,901","5452","1","54528001","594"
"39,901","153257","2","153257801","1056"
"39,902","129420","1","129420801","112"
"39,902","205116","2","205116801","460"
"39,902","210869","3","210869801","0"
"39,903","5828","1","58288001","1342"
"39,903","145135","2","145135801","241"
"39,904","5452","1","54528001","966"
"39,904","154960","2","154960801","293"
"39,905","5446","1","54468001","1982"
"39,905","5449","2","54498001","3656"
"39,905","135703","3","135703801","0"
"39,906","5446","1","54468001","1174"
"39,906","202324","2","202324801","1026"
"39,907","206212","1","206212801","995"
"39,907","213905","2","213905801","0"
"39,908","182381","1","182381801","140"
"39,908","205116","2","205116801","1288"
"39,910","113438","1","113438801","2080"
"39,910","213904","2","213904801","262"
"39,911","5452","1","54528001","1887"
"39,911","146850","2","146850801","0"
"39,913","111103","1","111103801","239"
"39,913","113438","2","113438801","2326"
"39,915","141544","1","141544801","1464"
"39,915","201847","2","201847801","0"
"39,916","201847","1","201847801","145"
"39,916","205116","2","205116801","1544"
"39,917","5452","1","54528001","2091"
"39,917","214939","2","214939801","0"
"39,919","123483","1","123483801","1227"
"39,919","182362","2","182362801","466"
"39,920","5054","1","50548001","2373"
"39,920","147084","2","147084801","0"
"39,920","155698","3","155698801","0"
"39,921","5834","1","58348001","759"
"39,921","193718","2","193718801","0"
"39,922","5834","1","58348001","296"
"39,922","222029","2","222029801","0"
"39,924","186571","1","186571801","341"
"39,924","206213","2","206213801","1827"
"39,924","221276","3","221276801","0"
"39,925","5450","1","54508001","1336"
"39,925","123483","2","123483801","1742"
"39,926","137297","1","137297801","0"
"39,926","182362","2","182362801","697"
"39,927","5834","1","58348001","2867"
"39,927","118196","2","118196801","435"
"39,928","5834","1","58348001","3095"
"39,928","181551","2","181551801","0"
"39,929","5834","1","58348001","2377"
"39,929","111233","2","111233801","286"
"39,930","5834","1","58348001","2740"
"39,930","159523","2","159523801","0"
"39,932","5833","1","58338001","4439"
"39,932","5834","2","58348001","1798"
"39,933","5054","1","50548001","2651"
"39,933","5828","2","58288001","0"
"39,933","140682","3","140682801","0"
"39,934","5450","1","54508001","1772"
"39,934","5834","2","58348001","3908"
"39,935","5834","1","58348001","3393"
"39,935","182362","2","182362801","901"
"39,936","5834","1","58348001","3519"
"39,936","137297","2","137297801","328"
"39,937","5834","1","58348001","3508"
"39,937","180594","2","180594801","0"
"39,938","144008","1","144008801","940"
"39,938","180594","2","180594801","270"
"39,939","180594","1","180594801","182"
"39,939","217947","2","217947801","201"
"39,940","130588","1","130588801","93"
"39,940","215796","2","215796801","931"
"39,942","5054","1","50548001","1480"
"39,942","227189","2","227189801","123"
"39,943","144008","1","144008801","170"
"39,943","159523","2","159523801","273"
"39,944","5450","1","54508001","2384"
"39,944","110098","2","110098801","0"
"39,944","144434","3","144434801","1136"
"39,945","5450","1","54508001","2310"
"39,945","215269","2","215269801","1207"
"39,946","5450","1","54508001","2133"
"39,946","146055","2","146055801","402"
"39,947","182117","1","182117801","715"
"39,947","186716","2","186716801","1491"
"39,948","182117","1","182117801","448"
"39,948","227623","2","227623801","613"
"39,949","180594","1","180594801","536"
"39,949","215269","2","215269801","806"
"39,950","130588","1","130588801","623"
"39,950","144434","2","144434801","532"
"39,951","181551","1","181551801","716"
"39,951","186716","2","186716801","874"
"39,953","157567","1","157567801","539"
"39,953","215269","2","215269801","218"
"39,954","183411","1","183411801","929"
"39,954","186716","2","186716801","617"
"39,955","139867","1","139867801","212"
"39,955","145981","2","145981801","315"
"39,956","5833","1","58338001","3687"
"39,956","205733","2","205733801","441"
"39,957","5833","1","58338001","3577"
"39,957","147630","2","147630801","274"
"39,958","5833","1","58338001","3431"
"39,958","132813","2","132813801","310"
"39,959","5450","1","54508001","2489"
"39,959","170761","2","170761801","0"
"39,959","186716","3","186716801","1693"
"39,960","5450","1","54508001","2679"
"39,960","178129","2","178129801","823"
"39,961","145981","1","145981801","0"
"39,961","147084","2","147084801","243"
"39,962","181551","1","181551801","1008"
"39,962","183412","2","183412801","0"
"39,963","5833","1","58338001","3228"
"39,963","144185","2","144185801","0"
"39,964","5450","1","54508001","2871"
"39,964","226760","2","226760801","514"
"39,965","226760","1","226760801","0"
"39,965","226777","2","226777801","148"
"39,966","113069","1","113069801","872"
"39,966","155146","2","155146801","0"
"39,966","181551","3","181551801","1544"
"39,967","113069","1","113069801","439"
"39,967","268399","2","268399801","0"
"39,968","5833","1","58338001","2822"
"39,968","125313","2","125313801","0"
"39,970","199227","1","199227801","85"
"39,970","221741","2","221741801","1464"
"39,971","178557","1","178557801","1489"
"39,971","268399","2","268399801","464"
"39,972","126681","1","126681801","0"
"39,972","228178","2","228178801","398"
"39,972","268399","3","268399801","116"
"39,973","166049","1","166049801","0"
"39,973","178557","2","178557801","1238"
"39,973","211360","3","211360801","504"
"39,974","5833","1","58338001","2384"
"39,974","178557","2","178557801","290"
"39,976","5054","1","50548001","775"
"39,976","220768","2","220768801","1417"
"39,976","230587","3","230587801","0"
"39,977","5450","1","54508001","3808"
"39,977","260041","2","260041801","0"
"39,978","174012","1","174012801","0"
"39,978","178557","2","178557801","1918"
"39,978","181551","3","181551801","2015"
"39,979","123439","1","123439801","839"
"39,979","181551","2","181551801","2355"
"39,980","163519","1","163519801","693"
"39,980","181551","2","181551801","2660"
"39,981","163519","1","163519801","264"
"39,981","268399","2","268399801","1108"
"39,982","123529","1","123529801","309"
"39,982","198747","2","198747801","0"
"39,983","5822","1","58228001","3306"
"39,983","112302","2","112302801","412"
"39,983","184044","3","184044801","0"
"39,984","5450","1","54508001","5060"
"39,984","5450","2","54508002","5060"
"39,984","5822","3","58228001","2619"
"39,985","5822","1","58228001","2542"
"39,985","211291","2","211291801","367"
"39,986","192663","1","192663801","504"
"39,986","214624","2","214624801","217"
"39,987","192663","1","192663801","379"
"39,987","266257","2","266257801","217"
"39,988","181551","1","181551801","2922"
"39,988","187198","2","187198801","429"
"39,989","137948","1","137948801","222"
"39,989","181551","2","181551801","3022"
"39,990","181551","1","181551801","2970"
"39,990","214624","2","214624801","0"
"39,991","5822","1","58228001","2024"
"39,991","181551","2","181551801","3211"
"39,992","5822","1","58228001","1342"
"39,992","198052","2","198052801","0"
"39,993","5209","1","52098001","204"
"39,993","156217","2","156217801","136"
"39,993","212167","3","212167801","0"
"39,994","5209","1","52098001","362"
"39,994","139375","2","139375801","213"
"39,994","163159","3","163159801","0"
"39,995","5209","1","52098001","469"
"39,995","160184","2","160184801","0"
"39,996","5822","1","58228001","1156"
"39,996","118043","2","118043801","0"
"39,996","203796","3","203796801","1007"
"39,997","5822","1","58228001","1031"
"39,997","269443","2","269443801","0"
"39,998","5822","1","58228001","689"
"39,998","101530","2","101530801","0"
"39,998","129815","3","129815801","208"
"39,999","5822","1","58228001","616"
"39,999","212263","2","212263801","0"
"40,000","146861","1","146861801","0"
"40,000","203796","2","203796801","230"
"40,001","122297","1","122297801","210"
"40,001","206051","2","206051801","0"
"40,001","260307","3","260307801","1006"
"40,002","155082","1","155082801","475"
"40,002","197284","2","197284801","105"
"40,003","5207","1","52078001","1378"
"40,003","159549","2","159549801","805"
"40,004","5207","1","52078001","1897"
"40,004","5209","2","52098001","0"
"40,004","136364","3","136364801","1660"
"40,004","194003","4","194003801","0"
"40,005","136364","1","136364801","948"
"40,005","269443","2","269443801","555"
"40,006","5822","1","58228001","0"
"40,006","5833","2","58338001","0"
"40,006","143543","3","143543801","0"
"40,006","184885","4","184885801","737"
"40,007","5822","1","58228001","269"
"40,007","221204","2","221204801","295"
"40,007","221774","3","221774801","0"
"40,009","119435","1","119435801","137"
"40,009","218175","2","218175801","884"
"40,011","136364","1","136364801","379"
"40,011","191572","2","191572801","115"
"40,012","136364","1","136364801","0"
"40,012","143543","2","143543801","360"
"40,013","136364","1","136364801","227"
"40,013","221774","2","221774801","462"
"40,014","139716","1","139716801","686"
"40,014","143543","2","143543801","329"
"40,015","111648","1","111648801","0"
"40,015","230587","2","230587801","343"
"40,016","122730","1","122730801","0"
"40,016","143543","2","143543801","465"
"40,017","139716","1","139716801","383"
"40,017","199526","2","199526801","438"
"40,018","139716","1","139716801","137"
"40,018","184885","2","184885801","0"
"40,018","199052","3","199052801","213"
"40,021","101231","1","101231801","0"
"40,021","143543","2","143543801","585"
"40,021","163949","3","163949801","0"
"40,022","192217","1","192217801","149"
"40,022","199526","2","199526801","792"
"40,023","127270","1","127270801","922"
"40,023","192217","2","192217801","362"
"40,024","101231","1","101231801","435"
"40,024","199052","2","199052801","464"
"40,026","127270","1","127270801","337"
"40,026","197284","2","197284801","1360"
"40,028","192217","1","192217801","593"
"40,028","227928","2","227928801","947"
"40,029","103685","1","103685801","473"
"40,029","192217","2","192217801","823"
"40,030","5609","1","56098001","1077"
"40,030","5986","2","59868001","1089"
"40,031","109142","1","109142801","759"
"40,031","166692","2","166692801","382"
